img_fn	human_readable_label	target_loss	top_organism_label	top_object_label	dist	surrogate	target
ILSVRC2012_val_00000001.png	sea_snake	2.52266	rock_python	half_track	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000003.png	Shetland_sheepdog	1.95149	Shetland_sheepdog	bath_towel	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000006.png	garter_snake	7.61129	garter_snake	worm_fence	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000007.png	porcupine	11.29533	porcupine	quill	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000010.png	Angora	-0.19725	Persian_cat	teddy	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000011.png	brain_coral	4.58345	brain_coral	coral_reef	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000012.png	cougar	12.03821	cougar	window_screen	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000013.png	guenon	12.07527	guenon	breastplate	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000016.png	grey_whale	2.83227	grey_whale	handkerchief	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000017.png	sea_anemone	-0.94804	sea_anemone	lampshade	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000018.png	vulture	10.35708	kite	pencil_sharpener	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000021.png	porcupine	14.07238	porcupine	cardoon	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000022.png	Ibizan_hound	3.17134	Saluki	oxcart	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000025.png	vulture	14.26027	vulture	worm_fence	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000027.png	white_wolf	11.79911	white_wolf	quilt	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000028.png	English_foxhound	3.32017	Cardigan	bath_towel	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000029.png	green_snake	4.63884	green_snake	confectionery	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000031.png	cabbage_butterfly	5.34655	cabbage_butterfly	pot	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000033.png	sea_lion	-2.82522	otter	maze	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000034.png	ballplayer	-1.29167	ballplayer	assault_rifle	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000037.png	tailed_frog	-3.20328	terrapin	ladle	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000040.png	garden_spider	4.59194	tick	spider_web	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000043.png	spoonbill	11.84175	spoonbill	umbrella	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000044.png	standard_schnauzer	2.20668	cocker_spaniel	doormat	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000045.png	Newfoundland	2.66652	tabby	wool	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000048.png	English_foxhound	2.08889	beagle	muzzle	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000050.png	sturgeon	-3.32311	walking_stick	butcher_shop	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000051.png	bee_eater	7.74977	bee_eater	quill	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000052.png	axolotl	2.97436	axolotl	coral_reef	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000055.png	polecat	-1.15430	Siamese_cat	diaper	0.04000	efficientnet-b0-advtrain	resnet50
ILSVRC2012_val_00000057.png	Pomeranian	9.09777	Pomeranian	tub	0.04000	efficientnet-b0-advtrain	resnet50
